Dialogue_ID	Utterance_ID	Utterance	label
925	4	if this is about those prank memos, i had nothing to do with them.	s
925	5	really.	oth
925	6	nothing at all.	oth
925	7	really.	ag
925	8	nothing.	dag
926	0	y'know when we move in together, can i get a gumball machine?	q
926	1	of course! joey wouldn't let you have one?	ans
926	2	no. when it comes to sweets, he's surprisingly strict.	s
926	3	hey, have you figured out a way to tell him you're moving out?	q
926	4	no, no, i keep trying, y'know?	ans
926	5	i can get out,  joey, i have too…  but then i lose my nerve and i always finish with,  …go to the bathroom.	s
926	6	he may think i'm sick.	s
926	7	y'know, i really have to tell rachel, but i… we just have to get it over with!	s
926	8	y'know, the next time we see them we're just gonna tell them.	o
926	9	that's it.	ag
926	10	oh, so that's this is gonna work now? you're just gonna order me around all the time?	q
926	11	pretty much.	ans
926	12	all right.	ag
926	13	hey monica!	g
926	14	hi!	g
926	15	hey man, you feeling any better?	q
926	16	joey, we have something to tell you.	ans
926	17	oh my god! you're pregnant!	s
927	0	yeah, if you get married in vegas, you're only married in vegas.	s
927	1	what are you talking about? if you get married in vegas you're married everywhere.	oth
927	2	really?!	q
927	3	yeah!	ans
927	4	oh my god!—eh! well	oth
928	0	you see that guy? he's in classics now, but y'know as soon as we leave he's going straight to the porn.	s
928	1	he's gonna go up to the counter with	s
928	2	yeah.	ag
928	3	i missed this.	s
928	4	me too.	s
928	5	so, you wanna get a hamburger or something?	q
929	0	yes! yes! yes! yes! awww!	oth
929	1	hey, it's your thanksgiving too, y'know, instead of watching football, you could help.	s
929	2	we will.	ag
929	3	okay, rachel, you wanna put the marshmellows in concentric circles.	c
929	4	no mon	dag
929	5	every year.	oth
930	0	hey! ross!	g
930	1	die hard	oth
930	2	yep. hey, what do you say we make it a double feature?	q
930	3	what'd you rent?	q
930	4	die hard 2	ans
930	5	joey, this is	s
930	6	oh, well we watch it a second time and its	o
930	7	joey, we	s
930	8	and?	oth
930	9	and it'll be cool to see it again! yeah!	s
930	10	die hard	s
930	11	dude, you didn't say	q
930	12	yeah, i just got uh, got plans.	ans
930	13	well, john mcclane had plans!	s
930	14	no, see the thing is i want to get out of here before joey gets all worked up and starts calling everybody bitch.	s
930	15	what are you talking about? bitch.	q
931	0	i know you botched that operation on purpose.	s
931	1	i can't prove    it yet, but when i do, you'll be going to jail for murder.	s
931	2	i don't care if you    are my brother.	s
932	0	good for you! and hey, i thought your paper on punctuated equilibrium    in the devonian era was top notch!	o
932	1	stop going through my stuff !	c
932	2	hey!	g
932	3	hey!	g
932	4	i just wanted to let you know i've changed my mind: i'm gonna    do it, i'm gonna kiss joey.	s
932	5	no, you can't! friends hooking up is a bad idea.	dag
932	6	please, what about you and chandler?	q
932	7	that's different! i was drunk and stupid!	ans
932	8	well hello !	oth
932	9	what about all the guys that you've got the phone numbers from?    why don't you just kiss one of them?	q
932	10	i could, i could but i don't want to! i want to kiss joey!	ans
932	11	alright . i think it's a big mistake but it's your decision.	o
932	12	i'm gonna do it.	s
932	13	and i can't stop you.	s
932	14	no.	ag
932	15	hey rach, have you seen charlie anywhere?	q
932	16	i'm smarter than	s
933	0	oh, hey, gunther, check this out.	s
933	1	yeah, that-that chandler cracks me up.	oth
933	2	hey ross, listen, you want anything to drink, 'cause i'm heading up there.	s
933	3	uh, yeah, i'll take a coffee. thanks, man.	s
933	4	sure.  coffee? 'cause i'm going up there.	oth
933	5	no.	dag
933	6	no, thank you.	dag
933	7	you guys need anything, 'cause i'm heading up there.	q
933	8	i'd love an ice water.	ans
933	9	you got it.	s
933	10	joey, what are you doing?	q
933	11	just being friendly.	ans
933	12	joey, honey, i don't think you're supposed to go back there.	o
933	13	nah, it's okay. right, gunther?	oth
933	14	don't wink at me. and put on your apron.	s
933	15	okay, but i don't see you asking any other paying customers to put on aprons.	s
933	16	joey, do you work here?	q
933	17	no.	ans
933	18	hey, waiter.	oth
933	19	yeah?	ag
934	0	you've reached monica and chandler's, if you're listening to this message, we're probably screening.  yeah we are.	s
934	1	hi, this is heldi from the morgan chase museum.	s
934	2	i'm calling for monica geller.	s
934	3	i want to let her know that there was a cancellation and if she's still interested in having the bing-geller wedding at our facility, it is available	s
934	4	this is chandler bing! this is chandler bing!  yes, the groom—no! not the groom!!	oth
935	0	thank you.	oth
935	1	thanks.	oth
935	2	i can't believe this! this is like the worst night ever!	o
935	3	y'know monica you had a minor setback in your relationship with chandler. big deal! it's only chandler.  i am	s
935	4	this is crazy! i mean, it's such a stupid argument. i don't even wanna see richard again.	o
935	5	so go fix it!	c
935	6	go find chandler!	c
935	7	he's probably up in your room!	s
935	8	tell him that you're sorry and that you love him.	s
935	9	y'know what? you're right phoebe. you're right. thank you!	ag
935	10	sure!   yeah! las vegas, number one!	s
935	11	anybody lose this?	q
935	12	comin' out. place your bet.  dice are out.  double or nothin'! pay the front line!	s
935	13	hmm.	b
936	0	do you remember where the duck food is?	q
936	1	yeah, it's in the guys' apartment under the sink. why?	q
936	2	because i'm going to london.	ans
936	3	what?! what do you mean you're going to london?	q
936	4	yeah, i have to tell ross that i love him.	ans
936	5	now honey, you take care, you don't have those babies until i get back.	c
936	6	i—rachel, you can't go! ross loves emily!	s
936	7	yeah, i know, i know, i know he does.	ag
936	8	but i have to tell him how i feel!	s
936	9	he deserves to have all the information and then he can make an informed decision.	s
936	10	that's not why you're going!	s
936	11	you're going because you hope he's gonna say,  yeah, i love you too, rach.	o
936	12	forget that british chippy.	c
936	13	ohh—do you think he will?!	q
936	14	no!	ans
936	15	because he's in love with the british chippy!	o
936	16	look, rachel, if you go, you're just gonna mess with his head and ruin his wedding!	s
936	17	y'know, it's too late!	s
936	18	you missed you're chance!	s
936	19	i'm sorry, i know this must be really hard, it's over.	ap
936	20	y'know what? no. it's not over until someone says,  i do.	s
936	21	i do! i do! i do!  i do!  ugh, like i can really chase you. i'm carrying a litter.	s
937	0	so is everybody here?	q
937	1	i got here a little early myself.	s
937	2	let us begin.	s
937	3	now, the hydrosaurids have been unearthed in two main locations.	s
937	4	here.	oth
937	5	here.	oth
937	6	now as for the hydrosaurs	s
938	0	well, so anyway beth, what i'm saying is i should've considered your feelings before i went home with you that night.	s
938	1	i've ah, i've recently learned what's it like to be on your side of it, and i'm sorry.	ap
938	2	so, do you think you can forgive me?	q
938	3	great.	ag
938	4	thanks.	oth
938	5	okay, bye.	g
938	6	hello, jennifer?	g
938	7	oh hi, mrs. loreo, is jennifer there?	q
938	8	oh, she's not home huh?	q
938	9	well ah, actually i kinda need to talk to you too.	s
939	0	hey!	g
939	1	hi.	g
939	2	are you all right?	q
939	3	uhh… i think i just got engaged.	ans
939	4	oh my god! he did it?	q
939	5	well…did you know he was gonna ask me?	q
939	6	are you kidding?	q
939	7	i'm like the one who talked him into it.	s
939	8	i  like to think of myself as the puppet master of the group.	s
939	9	and you really think this is a good idea?	q
939	10	i just talked him into it, don't tell me i have to do you too.  the puppet master gets tired people.	ans
939	11	i just don't know! it just doesn't feel right.	o
939	12	why?! you two are so meant to be together, everybody thinks  so.	s
939	13	really?! even ross?	q
939	14	especially ross!	ans
939	15	oh uh, hey pheebs. uh y'know what? i'll-i'll come  back later.	s
939	16	wow! kind of uh, kind of a full house here. i'll guess just…i'll  come back.	s
939	17	there he goes, your fiancée.	s
939	18	i guess so.	s
939	19	although he does play with himself in his sleep.	s
939	20	i can't say that i'm surprised.	s
940	0	oh, that is so unfortunate.	o
940	1	what?	q
940	2	cute naked guy is really starting to put on weight.	ans
940	3	okay, i'll be back in just a minute. oh, phoebe i'm sorry that i left lipstick marks on the phone.	ap
940	4	you didn't leave lipstick marks on the phone.	s
940	5	oh, then it must've been you. bye.	o
940	6	bye-bye!  that's why i moved out.	o
940	7	hey, y'know while we're on that, when are you gonna tell my sister that you don't live here anymore.	q
940	8	i think on some levels she already knows.	ans
941	0	night mon. night julio.	g
941	1	adiós.	g
941	2	look julio, someone left their book here.	s
941	3	ah actually, that is mine.	s
941	4	oh yeah, what are you reading?	q
941	5	flowers of evil, by beaudalire. have you read it?	q
941	6	have i read it?  no, are you enjoying it?	q
941	7	i thought i would, but the translation's no good.	ans
941	8	your a poet and don't know it.	o
941	9	actually i ah, i am a poet.	ag
941	10	oh, then you do know it.  so um what kind of things do you write about?	q
941	11	things that move me. the, the shadow of a tree, a child laughing, or this lip.	ans
941	12	mine?  right here?	q
941	13	i can write an epic poem about this lip.	ans
941	14	how would that go?  well, it didn't rhyme, but i liked it.	o
942	0	last stop, montreal. this stop is montreal.	s
942	1	what?	q
942	2	i made a bet with myself that you have beautiful eyes. now that i see them, i win.	s
942	3	what?	q
942	4	we're at my stop. but would you like to have coffee?	q
942	5	are we really in montreal?!	q
942	6	yes we are. so, coffee?	ans
942	7	coffee sounds great.  wait, so, so you live in montreal?	q
942	8	oh, no. but it's just a two hour ferry ride to nova scotia.	ans
943	0	okay, here's batch 22.	s
943	1	oh, maybe these'll taste a little like your grandmother's.	s
943	2	this has a little bit of orange peel, but no nutmeg.	s
943	3	let's give it a shot.	s
943	4	oh, what was that for? like a bake sale?	q
943	5	no, just a friday night.	ans
944	0	would she?	q
944	1	would she?  you ate my candy bar!	q
945	0	oh god, i hate my job, i hate it, i hate my job, i hate it.	o
945	1	i know honey, i'm sorry.	ap
945	2	oh, i wanna quit, but then i think i should stick it out, then i think why would such a person stay in such a demeaning job, just because it's remotely related to the field they're interested in.	s
945	3	gee, i don't know rach. order up!! i got a yentel soup, a james beans, and a howdy hold the dowdy!	s
945	4	oh honey, come on, i'm sorry, i didn't....	ap
945	5	i don't mind paying my dues, y'know, its just how much am i gonna learn about fashion by walking mira, the arthritic seamstress, to the bathroom.	s
945	6	hi! is my misery amusing to you?	q
945	7	i'm sorry, i wa, i wa, i was just ah....	ans
945	8	it's not funny, this is actually my job.	a
945	9	oh believe me, i-i-i've been there. i had to sort mannequin heads at that mannequins plus.	s
945	10	oh well then, so i'm just going to go back to talking to my friend here.	s
945	11	and you can go back to enjoying your little hamburger.	o
945	12	ah, just one other thing.	s
945	13	yes?!	ag
945	14	i ah, i work at	s
945	15	do you want my pickle?	q
946	0	do you think they have yesterday's daily news?	q
946	1	why?	q
946	2	just wanna check my horoscope, see if it was right.	ans
946	3	oh my god.	ap
946	4	phoebe.	g
946	5	don't look now, but behind us is a guy who has the potential to break our hearts and plunge us into a pit of depression.	o
946	6	where?  ooh, come to momma.	q
946	7	he's coming. be cool, be cool, be cool.	ans
946	8	we should do something. whistle.	o
946	9	we are not going to whistle.	dag
946	10	come on, do it.	oth
946	11	no!	dag
946	12	do it!	c
946	13	no!	dag
946	14	do it do it do it!	c
946	15	woo-woo!	oth
946	16	i can't believe you did that!	a
947	0	hi! umm, i'm monica geller, i'm the chef at alessandro's.	g
947	1	still?	q
947	2	i think the things that you said about me are really unfair, and i would like for you to give my bouillabaisse another chance.	ans
947	3	i don't see any reason why i would do that to myself again.	s
947	4	either eat it, or be in it.	o
947	5	spoon?  so, what do you think?	q
947	6	i'm torn, between my integrity and my desire to avoid a beating. but i must be honest, your soap is abysmal.	ans
947	7	thata girl! huh? we should get out of here.. there's a new class comin' in.	s
947	8	welcome to introduction to cooking. now, before we start, can anyone tell me the difference between a hollandaise sauce and a bearnaise sauce?	q
